client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,total_properties,total_spend,average_property_price,maximum_property_price,total_area_sqft,average_area_sqft,is_investor,loan_flag,company_flag,avg_spend_per_property,cluster,segment
C0154,Individual,F,USA,California,Home,4,Yes,Agency,53.5,5,2142457.31,428491.462,669332.95,6952.45,1390.49,False,True,False,428491.462,2,Higher-Value Property Buyers
C0155,Company,M,USA,California,Investment,5,No,Agency,53.5,5,1622885.53,324577.106,512459.69,5486.97,1097.394,True,False,True,324577.106,2,Higher-Value Property Buyers
C0156,Individual,F,USA,California,Home,5,No,Website,53.5,4,1344903.47,336225.8675,409183.72,4408.42,1102.105,False,False,False,336225.8675,1,Mainstream Lower-Value Buyers
C0157,Individual,M,USA,Colorado,Home,2,Yes,Client,53.5,4,1060400.03,265100.0075,431549.73,3323.07,830.7675,False,True,False,265100.0075,1,Mainstream Lower-Value Buyers
C0158,Individual,F,USA,Virginia,Investment,3,Yes,Agency,44.1,4,1439477.66,359869.415,551363.7,4525.99,1131.4975,True,True,False,359869.415,2,Higher-Value Property Buyers
C0159,Individual,M,USA,California,Home,3,No,Website,53.5,4,1596507.45,399126.8625,477228.5,5346.93,1336.7325,False,False,False,399126.8625,2,Higher-Value Property Buyers
C0160,Individual,F,USA,California,Home,4,No,Website,64.6,5,1679716.96,335943.392,514747.26,5720.3,1144.06,False,False,False,335943.392,2,Higher-Value Property Buyers
C0161,Individual,M,USA,California,Home,5,No,Website,72.1,9,2534264.26,281584.91777777777,411233.36,8454.73,939.4144444444444,False,False,False,281584.91777777777,0,High-Activity Investment-Oriented Buyers
C0162,Individual,M,USA,California,Home,4,No,Website,53.5,4,1135363.52,283840.88,434121.6,3932.96,983.24,False,False,False,283840.88,1,Mainstream Lower-Value Buyers
C0163,Individual,M,USA,Utah,Investment,5,Yes,Agency,53.5,4,1506594.21,376648.5525,472632.31,5229.28,1307.32,True,True,False,376648.5525,2,Higher-Value Property Buyers
C0164,Individual,M,USA,Arizona,Home,5,No,Website,53.5,4,1436152.54,359038.135,513021.02,4787.19,1196.7975,False,False,False,359038.135,2,Higher-Value Property Buyers
C0165,Individual,F,USA,California,Home,3,Yes,Website,67.5,3,1276849.33,425616.44333333336,539711.96,4071.58,1357.1933333333334,False,True,False,425616.44333333336,2,Higher-Value Property Buyers
C0166,Individual,F,USA,Arizona,Home,4,Yes,Agency,53.5,4,1273643.37,318410.8425,602056.71,4101.29,1025.3225,False,True,False,318410.8425,1,Mainstream Lower-Value Buyers
C0167,Individual,F,UK,Scotland,Home,3,Yes,Website,68.9,7,2749577.33,392796.7614285714,535236.81,9242.67,1320.3814285714286,False,True,False,392796.7614285714,0,High-Activity Investment-Oriented Buyers
C0168,Individual,F,USA,Nevada,Home,3,No,Agency,63.6,4,1491785.87,372946.4675,475258.58,5318.41,1329.6025,False,False,False,372946.4675,2,Higher-Value Property Buyers
C0169,Individual,M,USA,Ohio,Investment,5,Yes,Agency,53.5,3,688864.2,229621.4,311647.12,2537.59,845.8633333333333,True,True,False,229621.4,1,Mainstream Lower-Value Buyers
C0170,Individual,M,USA,California,Home,5,No,Website,53.5,3,1161316.17,387105.39,525251.32,4019.24,1339.746666666667,False,False,False,387105.39,2,Higher-Value Property Buyers
C0171,Individual,F,USA,Washington,Investment,5,Yes,Client,32.7,4,1278753.71,319688.4275,373786.79,4282.88,1070.72,True,True,False,319688.4275,1,Mainstream Lower-Value Buyers
C0172,Individual,F,USA,Washington,Home,1,Yes,Agency,53.5,4,1681471.91,420367.9775,484259.13,6291.16,1572.79,False,True,False,420367.9775,2,Higher-Value Property Buyers
C0173,Individual,F,USA,Arizona,Home,5,Yes,Agency,53.5,8,2619968.43,327496.05375,521184.68,8596.74,1074.5925,False,True,False,327496.05375,0,High-Activity Investment-Oriented Buyers
C0174,Individual,F,USA,California,Investment,3,No,Client,41.5,3,865359.73,288453.24333333335,386354.65,2609.36,869.7866666666667,True,False,False,288453.24333333335,1,Mainstream Lower-Value Buyers
C0175,Individual,M,USA,Washington,Home,5,No,Agency,61.7,4,1606138.12,401534.53,634424.32,5253.52,1313.38,False,False,False,401534.53,2,Higher-Value Property Buyers
C0176,Individual,F,USA,California,Home,2,No,Website,53.5,6,2681927.91,446987.985,526217.19,9088.8,1514.8,False,False,False,446987.985,0,High-Activity Investment-Oriented Buyers
C0177,Individual,F,UK,England,Home,5,Yes,Website,72.8,7,2269897.21,324271.03,524447.11,8126.66,1160.9514285714286,False,True,False,324271.03,0,High-Activity Investment-Oriented Buyers
C0178,Individual,F,USA,Virginia,Home,4,No,Agency,53.5,7,2665917.96,380845.42285714287,548503.64,8994.99,1284.9985714285715,False,False,False,380845.42285714287,0,High-Activity Investment-Oriented Buyers
C0179,Individual,F,USA,Oregon,Investment,2,No,Website,37.9,8,2131372.11,266421.51375,358234.23,7580.360000000001,947.545,True,False,False,266421.51375,0,High-Activity Investment-Oriented Buyers
C0180,Individual,M,USA,California,Home,2,Yes,Agency,53.5,7,2660292.37,380041.76714285713,542668.47,8746.57,1249.51,False,True,False,380041.76714285713,0,High-Activity Investment-Oriented Buyers
C0181,Individual,M,USA,Texas,Home,2,Yes,Website,53.5,7,2047189.62,292455.66000000003,350173.43,6819.24,974.1771428571428,False,True,False,292455.66000000003,0,High-Activity Investment-Oriented Buyers
C0182,Individual,F,Germany,North Rhine-Westphalia,Investment,1,Yes,Website,52.1,8,3082362.35,385295.29375,642233.35,9975.57,1246.94625,True,True,False,385295.29375,0,High-Activity Investment-Oriented Buyers
C0183,Individual,M,USA,Nevada,Home,3,No,Website,53.5,7,1883106.92,269015.27428571426,330298.49,6349.73,907.1042857142857,False,False,False,269015.27428571426,0,High-Activity Investment-Oriented Buyers
C0184,Individual,M,USA,Florida,Home,1,No,Website,53.5,6,2618938.16,436489.69333333336,575737.82,8890.29,1481.715,False,False,False,436489.69333333336,0,High-Activity Investment-Oriented Buyers
C0185,Individual,F,USA,Nevada,Home,4,Yes,Agency,78.5,7,2491911.81,355987.40142857144,559547.45,7961.059999999999,1137.2942857142857,False,True,False,355987.40142857144,0,High-Activity Investment-Oriented Buyers
C0186,Individual,F,USA,Virginia,Home,1,No,Website,41.7,8,2674286.63,334285.82875,535134.61,8802.17,1100.27125,False,False,False,334285.82875,0,High-Activity Investment-Oriented Buyers
C0187,Individual,F,USA,Florida,Home,1,No,Website,53.5,6,2066651.14,344441.8566666667,535002.72,6812.219999999999,1135.37,False,False,False,344441.8566666667,0,High-Activity Investment-Oriented Buyers
C0188,Individual,M,USA,Oregon,Home,5,Yes,Website,83.2,7,2891447.6,413063.9428571429,615305.89,8847.74,1263.962857142857,False,True,False,413063.9428571429,0,High-Activity Investment-Oriented Buyers
C0189,Individual,F,USA,California,Home,2,No,Agency,65.1,7,2209659.42,315665.6314285714,631227.87,7172.8,1024.6857142857143,False,False,False,315665.6314285714,0,High-Activity Investment-Oriented Buyers
C0190,Individual,F,USA,California,Home,2,No,Website,53.5,7,2276701.17,325243.02428571426,518963.51,7344.08,1049.1542857142856,False,False,False,325243.02428571426,0,High-Activity Investment-Oriented Buyers
C0191,Individual,F,USA,Florida,Home,3,No,Agency,46.7,8,2172926.76,271615.84500000003,374700.13,7310.809999999999,913.85125,False,False,False,271615.84500000003,0,High-Activity Investment-Oriented Buyers
C0192,Individual,F,Belgium,Brussels,Investment,2,Yes,Website,39.9,7,2900509.1,414358.4428571428,609045.19,9133.05,1304.7214285714288,True,True,False,414358.4428571428,0,High-Activity Investment-Oriented Buyers
C0193,Individual,F,USA,California,Investment,4,Yes,Website,55.4,7,1933778.24,276254.03428571427,525419.08,6739.05,962.7214285714286,True,True,False,276254.03428571427,0,High-Activity Investment-Oriented Buyers
C0194,Individual,M,France,Ile-de-France,Home,5,Yes,Website,53.5,7,2759372.27,394196.03857142857,610038.08,8661.05,1237.292857142857,False,True,False,394196.03857142857,0,High-Activity Investment-Oriented Buyers
C0195,Individual,M,USA,California,Home,2,Yes,Website,53.5,7,2102233.85,300319.12142857147,486957.94,7204.9,1029.2714285714285,False,True,False,300319.12142857147,0,High-Activity Investment-Oriented Buyers
C0196,Individual,M,USA,Nevada,Investment,5,No,Agency,53.5,6,2611736.44,435289.4066666667,605691.78,8471.68,1411.9466666666667,True,False,False,435289.4066666667,0,High-Activity Investment-Oriented Buyers
C0197,Individual,M,USA,Virginia,Home,4,No,Client,79.5,8,2775768.6,346971.075,590525.42,8662.96,1082.87,False,False,False,346971.075,0,High-Activity Investment-Oriented Buyers
C0198,Individual,F,USA,California,Home,4,No,Website,53.5,8,2399689.67,299961.20875,510536.52,7980.38,997.5475,False,False,False,299961.20875,0,High-Activity Investment-Oriented Buyers
C0199,Individual,M,USA,California,Home,3,No,Agency,53.5,7,2582959.87,368994.26714285713,596863.29,8139.17,1162.7385714285715,False,False,False,368994.26714285713,0,High-Activity Investment-Oriented Buyers
C0200,Individual,F,USA,California,Home,1,No,Agency,79.7,4,1071359.39,267839.84750000003,410486.46,3682.83,920.7075,False,False,False,267839.84750000003,1,Mainstream Lower-Value Buyers
C0201,Individual,F,USA,California,Home,1,No,Agency,53.5,4,1298787.54,324696.885,402705.53,4589.74,1147.435,False,False,False,324696.885,1,Mainstream Lower-Value Buyers
C0202,Individual,M,Canada,British Columbia,Home,1,No,Website,27.1,3,1019272.59,339757.53,446358.88,3148.14,1049.38,False,False,False,339757.53,1,Mainstream Lower-Value Buyers
C0203,Individual,F,USA,California,Home,4,No,Client,53.5,4,1242478.83,310619.7075,596471.37,3664.15,916.0375,False,False,False,310619.7075,1,Mainstream Lower-Value Buyers
C0204,Individual,F,USA,California,Home,5,No,Agency,77.0,3,934432.98,311477.66,354252.16,3128.18,1042.7266666666667,False,False,False,311477.66,1,Mainstream Lower-Value Buyers
C0205,Individual,F,Mexico,Puebla,Home,1,Yes,Agency,53.5,3,949224.48,316408.16,390197.22,3218.1800000000003,1072.7266666666667,False,True,False,316408.16,1,Mainstream Lower-Value Buyers
C0206,Individual,F,USA,California,Home,1,Yes,Agency,66.7,3,853060.9299999999,284353.6433333333,378709.68,2554.28,851.4266666666667,False,True,False,284353.6433333333,1,Mainstream Lower-Value Buyers
C0207,Individual,M,USA,Virginia,Investment,4,No,Website,53.5,3,889948.76,296649.58666666667,533390.74,3313.53,1104.51,True,False,False,296649.58666666667,1,Mainstream Lower-Value Buyers
C0208,Individual,M,France,Provence,Home,4,Yes,Agency,53.5,4,1199654.38,299913.595,528026.75,3989.64,997.41,False,True,False,299913.595,1,Mainstream Lower-Value Buyers
C0209,Individual,M,USA,Arizona,Investment,3,No,Agency,53.5,4,979868.13,244967.0325,277921.61,3176.51,794.1275,True,False,False,244967.0325,1,Mainstream Lower-Value Buyers
C0210,Individual,F,USA,Colorado,Home,2,No,Website,53.5,4,1346156.55,336539.1375,567823.18,4542.12,1135.53,False,False,False,336539.1375,2,Higher-Value Property Buyers
C0211,Individual,F,USA,California,Home,3,No,Agency,53.5,4,1254240.07,313560.0175,514096.93,4213.08,1053.27,False,False,False,313560.0175,1,Mainstream Lower-Value Buyers
C0212,Individual,M,USA,California,Home,4,No,Agency,53.5,3,1068278.76,356092.92,408993.51,3674.04,1224.68,False,False,False,356092.92,1,Mainstream Lower-Value Buyers
C0213,Individual,M,USA,Florida,Investment,5,No,Agency,53.5,3,809691.13,269897.04333333333,361389.54,2691.9300000000003,897.3100000000001,True,False,False,269897.04333333333,1,Mainstream Lower-Value Buyers
C0214,Individual,F,Belgium,Brussels,Investment,5,No,Website,53.5,3,1070534.64,356844.88000000006,481085.34,3538.57,1179.5233333333333,True,False,False,356844.88000000006,1,Mainstream Lower-Value Buyers
C0215,Individual,F,Germany,Hamburg,Investment,4,No,Website,24.5,3,1032856.46,344285.48666666663,501616.65,3330.81,1110.27,True,False,False,344285.48666666663,1,Mainstream Lower-Value Buyers
C0216,Individual,M,USA,Utah,Home,1,No,Website,53.5,4,1352642.34,338160.585,392569.11,4252.16,1063.04,False,False,False,338160.585,1,Mainstream Lower-Value Buyers
C0217,Individual,F,USA,Colorado,Home,3,No,Website,39.5,4,1238434.91,309608.7275,512052.93,4076.49,1019.1225,False,False,False,309608.7275,1,Mainstream Lower-Value Buyers
C0218,Individual,F,USA,California,Home,2,No,Website,53.5,3,836639.27,278879.75666666665,371174.41,2741.01,913.67,False,False,False,278879.75666666665,1,Mainstream Lower-Value Buyers
C0219,Individual,M,USA,California,Home,4,No,Website,53.5,4,1267653.57,316913.3925,639093.49,4140.77,1035.1925,False,False,False,316913.3925,2,Higher-Value Property Buyers
C0220,Individual,M,Canada,Ontario,Investment,1,No,Website,72.6,3,1060812.68,353604.2266666666,521703.52,3304.65,1101.55,True,False,False,353604.2266666666,1,Mainstream Lower-Value Buyers
C0221,Company,F,USA,California,Home,5,No,Website,53.5,4,1377133.6,344283.4,538973.07,4746.09,1186.5225,False,False,True,344283.4,2,Higher-Value Property Buyers
C0222,Individual,M,USA,Utah,Investment,3,No,Agency,67.1,3,1223560.82,407853.6066666667,421263.63,4552.41,1517.47,True,False,False,407853.6066666667,2,Higher-Value Property Buyers
C0223,Individual,M,USA,Colorado,Investment,3,Yes,Website,50.1,4,969341.87,242335.4675,304478.01,3350.09,837.5225,True,True,False,242335.4675,1,Mainstream Lower-Value Buyers
C0224,Individual,M,USA,Colorado,Home,5,No,Website,53.5,3,1189255.63,396418.5433333333,539103.37,3990.65,1330.2166666666667,False,False,False,396418.5433333333,2,Higher-Value Property Buyers
C0225,Individual,F,USA,California,Home,1,Yes,Agency,53.5,4,1120626.94,280156.735,405353.74,3623.01,905.7525,False,True,False,280156.735,1,Mainstream Lower-Value Buyers
C0226,Individual,F,USA,Colorado,Home,2,No,Website,65.5,3,1571251.03,523750.3433333333,675765.41,4798.03,1599.3433333333332,False,False,False,523750.3433333333,2,Higher-Value Property Buyers
C0227,Individual,F,USA,Arizona,Home,5,Yes,Website,53.5,3,942245.37,314081.79,499753.6,3313.53,1104.51,False,True,False,314081.79,1,Mainstream Lower-Value Buyers
C0228,Individual,F,USA,Oregon,Investment,4,No,Website,53.5,3,606605.72,202201.90666666665,306527.75,1831.86,610.62,True,False,False,202201.90666666665,1,Mainstream Lower-Value Buyers
C0229,Individual,M,USA,Colorado,Investment,5,No,Website,53.5,3,892220.13,297406.71,355384.51,2701.38,900.46,True,False,False,297406.71,1,Mainstream Lower-Value Buyers
C0230,Company,M,USA,Nevada,Investment,4,Yes,Website,53.5,4,1457429.02,364357.255,567272.16,4417.17,1104.2925,True,True,True,364357.255,2,Higher-Value Property Buyers
C0231,Individual,M,Denmark,Central Denmark,Investment,2,Yes,Website,53.5,3,729893.08,243297.69333333333,367286.05,2548.91,849.6366666666667,True,True,False,243297.69333333333,1,Mainstream Lower-Value Buyers
C0232,Individual,F,USA,California,Home,3,Yes,Website,61.7,4,1276710.4900000002,319177.62250000006,556388.88,4146.61,1036.6525,False,True,False,319177.62250000006,1,Mainstream Lower-Value Buyers
C0233,Individual,M,France,Provence,Home,4,Yes,Website,26.3,4,1105806.54,276451.635,427127.89,3657.25,914.3125,False,True,False,276451.635,1,Mainstream Lower-Value Buyers
C0234,Individual,F,USA,New York,Home,1,Yes,Website,44.8,3,839967.04,279989.01333333337,439529.6,2919.27,973.09,False,True,False,279989.01333333337,1,Mainstream Lower-Value Buyers
C0235,Individual,M,USA,California,Home,5,No,Website,74.2,4,1268586.58,317146.645,427566.1,4368.34,1092.085,False,False,False,317146.645,1,Mainstream Lower-Value Buyers
C0236,Individual,M,Canada,Manitoba,Home,3,No,Agency,51.4,3,1321475.69,440491.89666666667,627817.81,4348.5,1449.5,False,False,False,440491.89666666667,2,Higher-Value Property Buyers
C0237,Individual,M,USA,California,Home,5,Yes,Website,39.2,3,1392353.31,464117.77,501441.18,4890.41,1630.1366666666663,False,True,False,464117.77,2,Higher-Value Property Buyers
C0238,Individual,F,USA,Virginia,Home,4,Yes,Agency,42.0,3,1125732.72,375244.24,472802.29,3375.51,1125.17,False,True,False,375244.24,1,Mainstream Lower-Value Buyers
C0239,Individual,F,USA,Oregon,Home,3,Yes,Website,53.5,4,1352763.67,338190.9175,561242.82,4046.32,1011.58,False,True,False,338190.9175,1,Mainstream Lower-Value Buyers
C0240,Individual,F,USA,Colorado,Investment,3,No,Website,53.5,3,935028.28,311676.0933333333,414273.14,3068.01,1022.67,True,False,False,311676.0933333333,1,Mainstream Lower-Value Buyers
C0241,Individual,F,Mexico,Nuevo Leon,Home,5,Yes,Website,53.5,3,1025934.71,341978.23666666663,486971.08,3330.81,1110.27,False,True,False,341978.23666666663,1,Mainstream Lower-Value Buyers
C0242,Individual,M,USA,Utah,Home,3,Yes,Agency,53.5,4,1358315.73,339578.9325,478633.51,4764.41,1191.1025,False,True,False,339578.9325,2,Higher-Value Property Buyers
C0243,Individual,F,USA,Utah,Home,2,No,Website,45.5,4,1382777.89,345694.47250000003,497893.52,5145.09,1286.2725,False,False,False,345694.47250000003,2,Higher-Value Property Buyers
C0244,Individual,F,USA,California,Home,1,No,Website,25.4,3,1046652.28,348884.0933333333,540440.51,3285.1000000000004,1095.0333333333335,False,False,False,348884.0933333333,1,Mainstream Lower-Value Buyers
C0245,Individual,M,USA,Nevada,Investment,4,No,Agency,50.0,3,1354584.5,451528.1666666667,648020.11,4317.77,1439.256666666667,True,False,False,451528.1666666667,2,Higher-Value Property Buyers
C0246,Individual,M,France,Normandy,Home,1,Yes,Agency,53.5,3,1024485.26,341495.08666666667,369524.95,3353.82,1117.9399999999998,False,True,False,341495.08666666667,1,Mainstream Lower-Value Buyers
C0247,Individual,M,USA,California,Home,1,No,Website,53.5,4,1696540.52,424135.13,553756.62,5835.72,1458.93,False,False,False,424135.13,2,Higher-Value Property Buyers
C0248,Individual,M,USA,Florida,Home,4,Yes,Agency,55.1,3,1035934.63,345311.54333333333,371257.45,3674.04,1224.68,False,True,False,345311.54333333333,1,Mainstream Lower-Value Buyers
C0249,Individual,F,USA,California,Investment,4,No,Agency,55.1,4,1142995.52,285748.88,489564.98,4109.299999999999,1027.3249999999998,True,False,False,285748.88,1,Mainstream Lower-Value Buyers
C0250,Individual,M,UK,England,Home,2,No,Agency,53.5,3,982306.66,327435.55333333334,459717.65,3230.07,1076.69,False,False,False,327435.55333333334,1,Mainstream Lower-Value Buyers
C0251,Individual,F,USA,Utah,Home,5,No,Website,47.4,3,463611.95,154537.31666666668,211507.17,1692.03,564.01,False,False,False,154537.31666666668,1,Mainstream Lower-Value Buyers
C0252,Individual,F,USA,Nevada,Investment,2,No,Website,53.5,3,1082221.48,360740.49333333335,527700.01,3628.92,1209.64,True,False,False,360740.49333333335,2,Higher-Value Property Buyers
